Scan,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,Serial,Target
queen 049056 c,0.3446389,0.3444439,0.344782,0.3478493,0.345746,0.3474551,0.3497074,0.3485324,0.3495881,0.3519148,0.3536896,0.3580651,0.3615238,0.3649824,0.3690575,0.3715642,0.3758312,0.3779013,0.3778156,0.3807144,0.3813317,0.3830034,0.3821236,0.3820424,0.3823375,0.3820443,0.3814164,0.3810381,0.378889,0.3779132,0.3752886,0.3748029,0.3731324,0.3716448,0.3703799,0.3702024,0.3685141,0.3671938,0.3660085,0.3657393,0.3641539,0.3632397,0.3626398,0.3624952,0.3617583,0.3611308,0.3605555,0.3615356,0.3610276,0.360972,0.361782,0.3619279,0.3617216,0.362875,0.3631907,0.3641908,0.3647856,0.3668119,0.3689127,0.3756177,0.3815609,0.3890164,0.3997274,0.4076495,0.4144548,0.4209078,0.4264275,0.4319773,0.4366709,0.4423937,0.4482661,0.4541328,0.4605455,0.4633871,0.4617413,0.459359,0.4563683,0.4533055,0.4529668,0.4508505,0.4493249,0.4447342,0.442832,0.4387584,0.4369227,0.4340885,0.4321643,0.4303376,0.4299498,0.4274957,0.4273963,0.4252693,0.424242,0.4230033,0.4222835,0.4216976,0.4211631,0.4204858,0.4207048,0.4209555,0.4211151,0.422437,0.4238123,0.425671,0.4272313,0.4314683,0.4350533,0.4385209,0.4457412,0.4516435,0.4583523,0.466091,0.4755605,0.484644,0.4949189,0.5064472,0.5182768,0.5300681,0.5423903,0.5543987,0.5694876,0.5796624,0.5908523,0.6026961,0.6167535,0.6375294,0.6621864,0.6954765,0.7398714,0.7978212,0.8681977,0.9836175,1.080243,1.181924,1.292428,1.401384,1.50794,1.603338,1.706952,1.784792,1.863855,1.954681,2.011636,2.055849,2.122319,2.162193,2.198526,2.262544,2.255414,2.261259,2.280532,2.269656,2.261204,2.273382,2.258332,2.216709,2.170449,2.128028,2.096571,2.059309,2.024463,1.949011,1.92496,1.864713,1.832037,1.771539,1.739905,1.692136,1.655918,1.606732,1.578106,1.535754,1.507663,1.473011,1.454223,1.418234,1.399263,1.376175,1.342876,1.325019,1.303889,1.288134,1.268678,1.256703,1.236577,1.215177,1.198914,1.178681,1.165908,1.137027,1.126358,1.109103,1.093088,1.081528,1.060179,1.050419,1.037718,1.018066,1.01095,0.9979204,0.9843419,0.9708446,0.9597245,0.9513555,0.9367648,0.9263608,0.9207318,0.9137996,0.9021624,0.8963249,0.8884708,0.8812305,0.8790711,0.8768337,0.8699779,0.8770534,0.8734139,0.8822735,0.9071718,0.9098299,0.9560665,0.9723458,0.984431,0.9817986,1.033919,1.037196,0.9851845,0.9641414,716R007,Queen_Pure_Vanilla_Extract_049056
queen 049056 c,0.3474763,0.3473982,0.3486468,0.348642,0.348126,0.3460437,0.3498745,0.3490121,0.3497166,0.351371,0.3557571,0.3580245,0.3614503,0.3645595,0.3679686,0.3712634,0.3754538,0.3778178,0.3784641,0.38009,0.3818849,0.3818,0.3824405,0.3820523,0.3814566,0.3824672,0.3809783,0.3802774,0.3788671,0.3780946,0.3763193,0.3742075,0.3740892,0.3724549,0.3702404,0.3703458,0.3693689,0.3671938,0.3669602,0.3650537,0.3646144,0.364098,0.3623801,0.3624507,0.3621867,0.3615963,0.3608044,0.3617553,0.3618885,0.3612631,0.3615454,0.3616086,0.363185,0.3618923,0.3644337,0.3645319,0.3646139,0.3668808,0.3703001,0.3746715,0.3808553,0.3900501,0.3997552,0.4072489,0.4142135,0.420425,0.4263617,0.4316428,0.4365548,0.4424361,0.4485767,0.4549317,0.461075,0.463705,0.4631531,0.459676,0.4560958,0.4547924,0.4533849,0.4508097,0.4488126,0.4459016,0.4432377,0.439899,0.4376681,0.4343874,0.4327691,0.4308563,0.4300652,0.4286749,0.4272424,0.4254245,0.4245303,0.4241176,0.4232413,0.421689,0.4213915,0.4208739,0.4206583,0.421222,0.4217803,0.4230483,0.42482,0.4262775,0.4283107,0.4306702,0.4344795,0.4387414,0.4456746,0.4513006,0.4586931,0.4663458,0.4749933,0.4848929,0.4951662,0.5063865,0.5168685,0.5294046,0.5406784,0.55281,0.5687762,0.5789582,0.5894635,0.6012462,0.6161466,0.6345777,0.6602162,0.6928595,0.7353065,0.7923682,0.8624691,0.9758178,1.06931,1.17406,1.278679,1.387813,1.49344,1.603118,1.689059,1.787707,1.848365,1.936994,1.999694,2.077111,2.105907,2.187594,2.221122,2.255038,2.246844,2.255305,2.275105,2.313551,2.345923,2.261601,2.235477,2.207468,2.184122,2.162159,2.08354,2.071021,2.032522,1.966962,1.938319,1.878222,1.85421,1.810125,1.753804,1.695523,1.652413,1.613692,1.586058,1.591281,1.514292,1.489736,1.460793,1.434029,1.411294,1.381538,1.357456,1.337321,1.316421,1.297273,1.277383,1.258456,1.23705,1.219476,1.203753,1.188223,1.172535,1.147738,1.136976,1.114612,1.100976,1.087356,1.070644,1.05543,1.041558,1.02732,1.018455,1.005497,0.9947014,0.9772437,0.9678968,0.9565195,0.9437155,0.9344948,0.9266165,0.917944,0.9076372,0.901388,0.8966898,0.8913789,0.8847384,0.882764,0.8830122,0.8765597,0.8783098,0.8905075,0.9000783,0.9301074,0.9544477,0.9864216,1.013345,1.003677,1.004632,1.030666,1.064978,1.003259,716R007,Queen_Pure_Vanilla_Extract_049056
queen 139047,0.3777574,0.3765102,0.3738004,0.3764936,0.3755076,0.3798065,0.3760834,0.3788578,0.3775546,0.3793827,0.3825575,0.3852044,0.3863199,0.3907937,0.3961139,0.3979155,0.4007837,0.4038017,0.4039866,0.4057333,0.4063204,0.406872,0.4076288,0.4076282,0.4062773,0.4064107,0.4060473,0.4044804,0.4023166,0.4004893,0.3986123,0.3982908,0.3971731,0.396458,0.3938293,0.3929074,0.3913442,0.3910475,0.3889798,0.3873117,0.3863651,0.3858569,0.385637,0.3849383,0.3850055,0.3841281,0.3839986,0.3837007,0.3835238,0.3839964,0.3842012,0.3828757,0.3832818,0.3840301,0.3843355,0.3849063,0.3851448,0.3874895,0.3900461,0.3944626,0.4028549,0.408228,0.4197082,0.4269625,0.4337441,0.4394839,0.4455524,0.4500753,0.4553912,0.4600831,0.4670143,0.4725613,0.4776469,0.4820848,0.4801992,0.4774405,0.4735297,0.4725016,0.4704353,0.4678684,0.4657743,0.462698,0.4596524,0.4569031,0.4538791,0.4510729,0.44921,0.4465227,0.4451683,0.4443794,0.4436012,0.4414898,0.4404277,0.4391777,0.439014,0.4375759,0.4368784,0.436362,0.4362291,0.4360611,0.4368885,0.4378837,0.438937,0.4400241,0.4427219,0.4456146,0.4487839,0.4528855,0.4595045,0.4646977,0.4716743,0.4792397,0.4876042,0.4971191,0.5074677,0.5186239,0.5306047,0.5422072,0.5537146,0.5660121,0.5814531,0.5935231,0.6031132,0.6145927,0.6296619,0.6485666,0.6733072,0.7057875,0.7500066,0.8058566,0.8738588,0.985152,1.082226,1.178959,1.286518,1.387547,1.493303,1.590055,1.696396,1.772911,1.846575,1.943292,1.977414,2.07014,2.117252,2.139421,2.196778,2.210099,2.201694,2.236723,2.232496,2.230481,2.211423,2.226635,2.231198,2.137615,2.095363,2.067359,2.065513,2.006623,1.965982,1.92535,1.884256,1.838139,1.809318,1.756607,1.69638,1.658193,1.619663,1.575176,1.550034,1.52011,1.492727,1.457513,1.428832,1.410566,1.38235,1.363426,1.337944,1.322249,1.297937,1.28442,1.2677,1.251379,1.234189,1.214301,1.200698,1.187742,1.166798,1.148827,1.131008,1.116337,1.098809,1.082498,1.073088,1.060418,1.039855,1.031417,1.021732,1.004624,0.9968097,0.9851422,0.9729929,0.959861,0.9465282,0.9405439,0.9308423,0.9148921,0.9127658,0.9072161,0.9012318,0.9011859,0.8898022,0.883034,0.8843672,0.8878666,0.8913759,0.9021143,0.9067307,0.9387289,0.9656097,0.97435,0.9815732,1.059565,1.033814,1.021609,1.03915,1.001372,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3756097,0.3772918,0.3745023,0.3750697,0.373982,0.3742113,0.3716403,0.3770428,0.3775053,0.3806789,0.3818925,0.3843002,0.3876939,0.3903376,0.3964761,0.397667,0.4009977,0.4040883,0.4046145,0.4048532,0.4068071,0.4067142,0.4066057,0.4071552,0.4070832,0.4062507,0.40559,0.4041682,0.4014551,0.4007769,0.3989797,0.3976188,0.396312,0.3946664,0.3932944,0.3925738,0.3915994,0.3898937,0.3878675,0.386096,0.3857578,0.3859137,0.3849666,0.3845413,0.3843205,0.3827854,0.3824978,0.3832831,0.3832691,0.3827216,0.3830759,0.3827074,0.3835595,0.383057,0.3838968,0.3847269,0.3857376,0.387061,0.3901914,0.3944031,0.4014734,0.4084622,0.4200666,0.4273018,0.4330767,0.4393883,0.444661,0.449416,0.4559915,0.4603316,0.4656488,0.4719954,0.4775155,0.4804927,0.4802585,0.4765795,0.4740391,0.4718395,0.4690197,0.4673674,0.4650982,0.4627997,0.4596479,0.4561125,0.4533298,0.4501309,0.4474055,0.4471916,0.4452348,0.4439273,0.4426953,0.4412453,0.4398057,0.4386654,0.4382875,0.4372219,0.4365347,0.4359676,0.4352452,0.4358454,0.4359842,0.4369782,0.4382876,0.4403517,0.4420931,0.4447721,0.4481827,0.4522833,0.4591832,0.4644039,0.4715239,0.4797224,0.4882945,0.4982924,0.5076998,0.5187297,0.5310261,0.5419145,0.5545019,0.5670118,0.5813873,0.5929013,0.6024598,0.6151663,0.6298703,0.6487902,0.6748517,0.707509,0.7521866,0.8061485,0.8779007,0.9908509,1.08345,1.188501,1.286906,1.3976,1.500071,1.611117,1.695397,1.785792,1.850361,1.930843,1.993684,2.027961,2.116854,2.129732,2.151882,2.163093,2.205867,2.214384,2.226314,2.222282,2.254404,2.200561,2.214314,2.157304,2.122558,2.063616,2.027586,2.001136,1.938095,1.92764,1.869257,1.826343,1.788713,1.736427,1.698461,1.655566,1.608029,1.581429,1.552528,1.512758,1.474908,1.452332,1.435644,1.402287,1.380004,1.358691,1.336997,1.313636,1.302098,1.278698,1.260141,1.24953,1.234493,1.211296,1.196624,1.179699,1.164337,1.137312,1.126672,1.115701,1.098187,1.08154,1.067243,1.056081,1.043967,1.031025,1.018406,1.005231,0.9925891,0.9819585,0.9690869,0.9544352,0.9437816,0.9387845,0.9285883,0.9215608,0.9122595,0.9015451,0.9040388,0.8958712,0.8885844,0.8811466,0.8839024,0.879944,0.8872113,0.8964927,0.9148638,0.9239351,0.9537925,0.9809745,1.018554,1.03115,1.035724,1.001547,1.059728,1.018149,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3770507,0.3761757,0.3760644,0.3778257,0.3738239,0.3752286,0.3753716,0.3752354,0.3772244,0.3791746,0.3822164,0.3843081,0.3876566,0.390585,0.3941282,0.39788,0.4005545,0.4020918,0.404643,0.4054999,0.4071473,0.4065084,0.4067927,0.4062032,0.4067747,0.4061811,0.4059882,0.403667,0.402286,0.4007566,0.3988783,0.3972958,0.3955028,0.3953972,0.3934386,0.3926479,0.3905675,0.3893897,0.3884306,0.387403,0.3867157,0.3859681,0.3858489,0.3847935,0.3843066,0.3828084,0.383698,0.3832923,0.3828351,0.3827872,0.3831276,0.383062,0.3836335,0.3832537,0.3841765,0.3849534,0.3855287,0.3872617,0.3899304,0.3940393,0.4013944,0.408855,0.4199867,0.4271518,0.4329523,0.4390487,0.4460052,0.4508586,0.4560508,0.4609793,0.4664248,0.4734667,0.4777521,0.4814126,0.48031,0.4767339,0.4739794,0.4715077,0.4692062,0.467706,0.4651951,0.4625149,0.4596103,0.4563528,0.4533913,0.450424,0.4481601,0.4464332,0.4448496,0.4443294,0.4419651,0.4407344,0.4403578,0.4394595,0.4384798,0.4371988,0.4361948,0.4364837,0.4354065,0.4355569,0.4358715,0.4373522,0.4377004,0.4398026,0.4422184,0.4456377,0.448437,0.4519188,0.4594593,0.46436,0.4719171,0.4793647,0.4885791,0.4966693,0.5080979,0.5191966,0.5307056,0.542012,0.5542208,0.5666268,0.5825123,0.5932223,0.6034241,0.6150037,0.630044,0.6484678,0.6746656,0.7067484,0.7520955,0.8072758,0.8778734,0.9879304,1.085016,1.182529,1.290198,1.396841,1.502119,1.607572,1.702869,1.78013,1.866472,1.93366,1.989262,2.057795,2.094283,2.120254,2.159619,2.177655,2.22024,2.207088,2.228982,2.249621,2.229429,2.21888,2.161191,2.147953,2.129319,2.097292,2.053248,2.007194,1.971357,1.895139,1.86121,1.837787,1.784785,1.740424,1.68524,1.650479,1.61958,1.575956,1.534896,1.514846,1.486657,1.453553,1.427967,1.403021,1.380107,1.358724,1.33063,1.323743,1.297455,1.283621,1.26555,1.247254,1.229081,1.215993,1.204785,1.183089,1.162867,1.139158,1.131361,1.111632,1.095869,1.08544,1.074301,1.05573,1.043,1.02926,1.019174,1.004316,0.9948932,0.9791504,0.9665755,0.9596943,0.9457101,0.9384491,0.9275329,0.9167805,0.9115127,0.901824,0.8986706,0.8945805,0.8886629,0.8868753,0.8799793,0.8841106,0.8866865,0.896207,0.9099604,0.9330445,0.9550492,0.9807723,0.9983034,1.021873,1.025599,1.025496,1.049977,1.040039,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3769884,0.3766218,0.3741512,0.3756531,0.374291,0.3763406,0.3752999,0.3768639,0.379561,0.3801119,0.3826081,0.3843436,0.3875559,0.3911299,0.395478,0.3977574,0.400799,0.4024686,0.4046202,0.406231,0.4063476,0.407351,0.4068111,0.4078687,0.4064094,0.4060342,0.4053614,0.4048466,0.4025412,0.4006013,0.3997892,0.3984804,0.3970496,0.3955249,0.3935107,0.3914832,0.3916068,0.3910548,0.3882009,0.3879125,0.3874844,0.3857788,0.3851053,0.3846744,0.3842347,0.3841096,0.3834206,0.383888,0.3832305,0.3822629,0.3839867,0.3831069,0.3839047,0.3849337,0.3847118,0.3847807,0.385695,0.3876294,0.3892888,0.3943368,0.4026146,0.409177,0.4205538,0.4275208,0.4342004,0.439577,0.4452576,0.4509227,0.4569516,0.4618045,0.4665108,0.47312,0.4788162,0.4816804,0.4801219,0.4768629,0.4741336,0.471781,0.4704593,0.4682097,0.4660907,0.4629512,0.4593603,0.4564589,0.4542294,0.4510915,0.4483565,0.4465187,0.4449043,0.4439273,0.4427445,0.4407512,0.440518,0.4396378,0.439176,0.437503,0.4366122,0.4367149,0.4360504,0.4367937,0.4366997,0.437775,0.4384187,0.4403583,0.4424461,0.4454051,0.448366,0.4525105,0.4590093,0.4649747,0.4719684,0.4791182,0.4883475,0.4980272,0.5076114,0.5194767,0.5302535,0.5424564,0.5543419,0.566143,0.581754,0.5931047,0.6032895,0.6153481,0.6291935,0.6493419,0.6738501,0.706221,0.7511592,0.806333,0.8765251,0.9897335,1.084074,1.183899,1.291491,1.390708,1.501538,1.605896,1.700905,1.764425,1.863211,1.911918,1.985827,2.033714,2.111395,2.154155,2.146657,2.201613,2.210474,2.250333,2.272015,2.214236,2.235775,2.2204,2.187554,2.150207,2.123787,2.108434,2.067325,1.983753,1.95571,1.931987,1.888897,1.850309,1.775385,1.725681,1.702388,1.657296,1.616088,1.579242,1.549078,1.52745,1.491404,1.460507,1.434518,1.410219,1.388009,1.357995,1.343491,1.318777,1.301673,1.286423,1.264931,1.250729,1.230325,1.220674,1.201875,1.186026,1.162817,1.145457,1.130716,1.114289,1.097928,1.087806,1.071131,1.058455,1.04871,1.034024,1.022854,1.006226,0.9964989,0.9801543,0.9694074,0.9581741,0.948925,0.940252,0.9280378,0.9200144,0.9123631,0.9066281,0.8988025,0.8999295,0.8923668,0.8839738,0.8878462,0.8874161,0.8920392,0.8982776,0.9154506,0.9382001,0.9654018,0.9916744,0.9986758,1.036892,1.046582,1.059202,1.027205,1.043772,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3768431,0.3795047,0.3771319,0.3789121,0.3763303,0.3762286,0.3771443,0.3765225,0.3764762,0.3806426,0.3832278,0.3836932,0.3889562,0.3926267,0.3964152,0.3976799,0.401475,0.402445,0.4050345,0.4065483,0.4066086,0.4074474,0.4075945,0.4076413,0.406785,0.4059543,0.4043411,0.4048747,0.4042062,0.4011718,0.4000001,0.3989689,0.3973521,0.3958157,0.3943748,0.3918062,0.3916951,0.3908058,0.3894595,0.3881193,0.3871548,0.3866815,0.385484,0.3850668,0.3850194,0.3832417,0.3834572,0.3843245,0.3838128,0.383036,0.3832944,0.3840351,0.3835685,0.3843124,0.3849046,0.3852451,0.3855489,0.3872211,0.3902686,0.3949139,0.4017852,0.4095184,0.420663,0.4268322,0.4344923,0.440179,0.4462241,0.451456,0.4558446,0.4611634,0.4668655,0.4731358,0.4783998,0.4826476,0.4812984,0.4771947,0.4740341,0.4717663,0.4711244,0.4676354,0.4660884,0.4628675,0.4600265,0.4569421,0.4541062,0.450676,0.4486219,0.4469247,0.4449513,0.4447049,0.4432541,0.4413293,0.4401479,0.4392776,0.4386416,0.4369268,0.4370777,0.4357384,0.4359799,0.4370184,0.4366711,0.4379356,0.4385084,0.4406464,0.4425139,0.4451841,0.448698,0.4527494,0.4595112,0.465186,0.4719154,0.4795747,0.488809,0.4974774,0.5084761,0.5192401,0.5304689,0.542004,0.5546168,0.5666839,0.5813589,0.5928042,0.6032152,0.6150324,0.6293793,0.6487226,0.6742798,0.7067966,0.7508598,0.807218,0.8765795,0.9888781,1.084111,1.186697,1.288119,1.396264,1.492034,1.606093,1.695639,1.781825,1.851486,1.941796,1.988786,2.063184,2.122141,2.114207,2.167497,2.223808,2.199094,2.251739,2.243532,2.250162,2.270223,2.225915,2.212511,2.159607,2.134587,2.091444,2.056778,2.010127,1.96407,1.932095,1.883721,1.832114,1.798732,1.742669,1.696348,1.660865,1.616197,1.589069,1.548768,1.516966,1.489257,1.458628,1.437062,1.40889,1.39305,1.372351,1.33586,1.325607,1.301931,1.285903,1.266429,1.255387,1.24236,1.213217,1.196872,1.187599,1.169489,1.147052,1.132703,1.112441,1.10235,1.08333,1.071533,1.0613,1.045117,1.030097,1.021105,1.011639,0.995867,0.984071,0.967015,0.9614094,0.9509882,0.9405102,0.9315661,0.9243489,0.9135955,0.9074869,0.9062902,0.8947169,0.8882708,0.8866665,0.8886635,0.8826073,0.8942446,0.9049302,0.9133206,0.9342868,0.9641148,0.9904838,1.019269,1.03713,1.062173,1.052225,1.025205,1.070045,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.374514,0.3754795,0.3753599,0.3750777,0.3737091,0.3762616,0.3757423,0.3775528,0.3772343,0.3787767,0.3828693,0.3839927,0.3879811,0.3911476,0.3952516,0.397767,0.3999317,0.4027602,0.4051345,0.4056722,0.4055629,0.406017,0.4077766,0.4067716,0.4070443,0.4064958,0.4054667,0.4042372,0.4027072,0.4006115,0.4010585,0.3985032,0.3972336,0.3958157,0.3943101,0.3926405,0.39184,0.3904665,0.3895128,0.3882131,0.3867967,0.3858829,0.3852605,0.3855391,0.3839193,0.3841142,0.3838861,0.3831942,0.3839244,0.3832782,0.3836551,0.3840936,0.3846452,0.3841242,0.3841049,0.3842721,0.3862774,0.3865857,0.3894655,0.395283,0.4011875,0.4084716,0.4193355,0.4269575,0.4338239,0.4405952,0.4444175,0.4506588,0.4549383,0.4597495,0.466021,0.4726374,0.4778758,0.4811293,0.4801039,0.4767566,0.4735844,0.4719543,0.4695437,0.4678166,0.4660191,0.4629173,0.4600177,0.4572176,0.4547011,0.4511784,0.4489219,0.4469227,0.4461318,0.4437082,0.4431006,0.4421026,0.4405143,0.4391413,0.4384438,0.437697,0.4367903,0.4370421,0.4356759,0.4372448,0.436934,0.4377533,0.4389354,0.4403583,0.4425072,0.4454034,0.4492354,0.453025,0.4595279,0.4650102,0.4720574,0.4787159,0.4887329,0.4977189,0.5073757,0.5193688,0.5298406,0.5411126,0.5540342,0.5658791,0.5809487,0.5919287,0.6020016,0.613524,0.6289607,0.6472974,0.6725744,0.7041656,0.7479811,0.8034902,0.8711283,0.9814923,1.07947,1.174466,1.28116,1.38728,1.49092,1.587903,1.683821,1.769095,1.839943,1.926137,1.974243,2.040077,2.095191,2.122503,2.156473,2.191965,2.229613,2.190871,2.267717,2.252115,2.207969,2.215555,2.194498,2.180996,2.148606,2.073917,2.038321,2.023379,1.971887,1.929191,1.880578,1.841581,1.793394,1.757789,1.690999,1.657086,1.62088,1.591385,1.552962,1.521645,1.484093,1.459747,1.438523,1.410529,1.389959,1.374255,1.342841,1.327573,1.308393,1.289693,1.269207,1.25523,1.241179,1.223293,1.200976,1.190016,1.167406,1.151736,1.1354,1.11825,1.101084,1.087876,1.075332,1.057306,1.05239,1.036103,1.024892,1.009727,1.001644,0.9811938,0.97047,0.9630194,0.9527358,0.9399604,0.9382383,0.9213899,0.9164307,0.9089615,0.9048893,0.8995283,0.8902483,0.8845416,0.8901051,0.8849553,0.890657,0.9018025,0.910831,0.9409506,0.9709668,0.9841722,1.023061,1.037923,1.054708,1.062497,1.029845,1.016315,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3744727,0.3755631,0.374708,0.3751576,0.375522,0.375025,0.3733859,0.3776288,0.3773328,0.378149,0.3828609,0.3854376,0.3887506,0.3906062,0.3950422,0.3977089,0.4015087,0.4034975,0.4035335,0.4061114,0.4068425,0.4065993,0.4061345,0.4072467,0.4059383,0.406096,0.4047228,0.4037846,0.4019162,0.3999299,0.3995251,0.3981695,0.3956484,0.3955725,0.3929066,0.3920504,0.3895574,0.3898596,0.3888128,0.3860362,0.3867944,0.3863069,0.3845038,0.3842707,0.3838567,0.3827071,0.3836292,0.3831851,0.3826489,0.3827012,0.3837318,0.3827769,0.3835528,0.3836876,0.3833938,0.3843146,0.3842457,0.3873203,0.3896491,0.394339,0.4020041,0.4088573,0.4197203,0.4270313,0.4335547,0.4393002,0.4451255,0.4503056,0.4565513,0.4615864,0.4658701,0.4721578,0.4776995,0.4803958,0.4803565,0.4764884,0.4744221,0.471498,0.4700588,0.4670219,0.4647087,0.4622574,0.459064,0.4569313,0.4537263,0.4498751,0.4478383,0.4454895,0.4445604,0.4431973,0.4422014,0.4400622,0.4398241,0.438268,0.4380863,0.4371169,0.435966,0.4359519,0.4355266,0.4361426,0.4360481,0.4371919,0.4378762,0.4393054,0.4428177,0.4451874,0.4482421,0.4526631,0.4588437,0.464112,0.4714402,0.4789066,0.4880313,0.4973657,0.5080297,0.5185615,0.5307232,0.5428415,0.5552701,0.5673843,0.5825211,0.5930414,0.6034566,0.6150396,0.6305953,0.6491232,0.6749017,0.7088645,0.7507859,0.8091984,0.8789114,0.992179,1.086594,1.189336,1.290898,1.403215,1.504448,1.604349,1.697063,1.78609,1.863033,1.918186,1.996517,2.064736,2.109904,2.134922,2.189388,2.159571,2.195271,2.217377,2.247703,2.237153,2.227985,2.211161,2.195939,2.161744,2.143596,2.085598,2.0418,2.014565,1.95002,1.918708,1.854623,1.834069,1.803033,1.732082,1.685904,1.642813,1.605162,1.566664,1.539027,1.510041,1.493904,1.44955,1.420534,1.404081,1.374295,1.357052,1.330661,1.316602,1.294741,1.277706,1.263052,1.246317,1.235379,1.213886,1.192094,1.182458,1.166608,1.139681,1.125493,1.108779,1.095624,1.081391,1.069652,1.058409,1.03922,1.025519,1.014388,1.003039,0.9924572,0.9747428,0.9698055,0.9552267,0.9461411,0.936765,0.926883,0.9190168,0.9105724,0.9017891,0.9007738,0.8964806,0.8839412,0.884223,0.8842172,0.8792562,0.8818434,0.8934032,0.9077259,0.9310903,0.9531453,0.9910011,1.00955,1.019966,1.04934,1.050498,1.047737,1.002597,716R007,Queen_Flavouring_Extract_139047
queen 139047,0.3770092,0.381052,0.374588,0.3754292,0.3787349,0.3768548,0.3767904,0.3782211,0.3799228,0.3812693,0.3832067,0.3845567,0.3878804,0.3914735,0.3952888,0.3987297,0.4017445,0.4030609,0.4048659,0.4056749,0.4077877,0.4070244,0.4073174,0.408065,0.4070261,0.405944,0.4058263,0.4051901,0.4033231,0.4010775,0.4005493,0.3990372,0.397786,0.3953696,0.3943923,0.3927517,0.3927471,0.3906764,0.3895685,0.3884971,0.3871046,0.3865107,0.3862259,0.3848122,0.3839587,0.3838624,0.3835398,0.384329,0.3837514,0.3834367,0.3842126,0.3833337,0.3835752,0.3848214,0.3849405,0.3850656,0.3855017,0.3874579,0.3905162,0.3953381,0.4017992,0.4085804,0.4199721,0.4274987,0.434118,0.4396148,0.4449376,0.4502339,0.4565462,0.4613891,0.4661434,0.4724067,0.4778416,0.4815255,0.4815129,0.4784786,0.4747283,0.4720324,0.4698671,0.4675343,0.4660514,0.4639293,0.4602836,0.4575649,0.4546777,0.4513873,0.4499941,0.4471996,0.4457477,0.4452831,0.4435348,0.4414991,0.4412093,0.4393177,0.4387477,0.4382689,0.4370777,0.4372563,0.4361328,0.4369298,0.4364336,0.4374892,0.4384885,0.4406596,0.4428557,0.4454958,0.4490816,0.4527113,0.4593221,0.4658069,0.4721652,0.4798805,0.4888709,0.4972649,0.5087069,0.5190812,0.5310397,0.5418169,0.5535077,0.5657547,0.5820923,0.592294,0.6032176,0.615085,0.6294958,0.6481587,0.6736423,0.7049518,0.7494063,0.8060678,0.8755832,0.9856372,1.079993,1.180088,1.281904,1.391082,1.49211,1.596193,1.699834,1.773273,1.863033,1.936865,2.00236,2.069926,2.125376,2.132607,2.182214,2.186333,2.204893,2.243262,2.278773,2.266149,2.240729,2.207205,2.231929,2.163353,2.147738,2.096518,2.035612,2.020094,1.975255,1.935181,1.89583,1.842424,1.798813,1.748748,1.69473,1.659362,1.625249,1.596344,1.548148,1.530278,1.496311,1.463421,1.43641,1.416798,1.392855,1.367011,1.34237,1.322029,1.352114,1.288242,1.27256,1.253577,1.241994,1.223882,1.204572,1.188486,1.169757,1.147486,1.13378,1.119821,1.104083,1.086138,1.072396,1.062816,1.049097,1.035866,1.022282,1.010576,1.002813,0.9810278,0.9722133,0.9597721,0.9523768,0.9404765,0.9318265,0.9275128,0.9144961,0.9109513,0.9031172,0.8970037,0.899428,0.893684,0.8880277,0.8890868,0.8953515,0.9053115,0.9175912,0.936749,0.956228,0.9922968,1.029145,1.029668,1.034768,1.067844,1.042253,1.021841,716R007,Queen_Flavouring_Extract_139047
